amount,date,price,tid,type,satoshi,volume
0.00069591,1679177879,143695.97000001,14905585,buy,69591,99.99946248270697
0.0073,1679177898,143695.97000001,14905586,sell,730000,1048.980581000073
0.001,1679177898,143695.97,14905587,sell,100000,143.69597000000002
0.0146,1679177898,143652.19221161,14905588,sell,1460000,2097.322006289506
0.0142,1679177898,143652.11225145,14905589,sell,1420000,2039.85999397059
0.0414,1679177898,143622.32615913,14905590,sell,4140000,5945.964302987982
0.0364,1679177898,143622.25111751,14905591,sell,3640000,5227.849940677364
0.00873,1679177898,143621.71213432,14905592,sell,873000,1253.8175469326136
0.00883,1679177898,143621.61274131,14905593,sell,882999,1268.1788405057673
0.00921,1679177898,143621.41168042,14905594,sell,921000,1322.753201576668
0.00912,1679177898,143621.37907302,14905595,sell,912000,1309.8269771459425
0.00787,1679177898,143621.27659262,14905596,sell,787000,1130.2994467839194
0.00777,1679177898,143621.12363172,14905597,sell,777000,1115.9361306184644
0.00825,1679177898,143621.04601172,14905598,sell,825000,1184.87362959669
0.00941,1679177898,143620.66636842,14905599,sell,941000,1351.4704705268323
0.18828834,1679177898,143618.77301186,14905600,sell,18828834,27041.74036323992
0.18828872,1679177898,143618.48408622,14905601,sell,18828872,27041.740536934733
0.00921,1679177898,143591.30228516,14905602,sell,921000,1322.4758940463234
0.00883,1679177898,143577.66765421,14905603,sell,882999,1267.7908053866743
0.00845,1679177898,143575.6049961,14905604,sell,844999,1213.213862217045
0.00902,1679177898,143575.5933506,14905605,sell,902000,1295.0518520224118
0.00921,1679177898,143575.2882385,14905606,sell,921000,1322.328404676585
0.00835,1679177898,143575.230011,14905607,sell,835000,1198.8531705918501
0.00902,1679177898,143574.3565985,14905608,sell,902000,1295.04069651847
0.00883,1679177898,143574.0235372,14905609,sell,882999,1267.7586278334759
0.20033697,1679177898,143572,14905610,sell,20033697,28762.779456840002
0.00036533,1679177913,143595.17731319,14905611,sell,36533,52.459626127827704
0.0008,1679177965,143632.12441621,14905612,sell,80000,114.905699532968
0.0008,1679177965,143619.97760544,14905613,sell,80000,114.89598208435201
0.00034636,1679177965,143619.9774023,14905614,sell,34636,49.74421537306062
0.00035062,1679178017,143599.79507585,14905615,sell,35062,50.34896014949453
3.376e-05,1679178047,143645.61984747,14905616,buy,3376,4.849476126050587
2.891e-05,1679178115,143639.80333019,14905617,sell,2891,4.152626714275793
0.00024563,1679178141,143565.38681,14905618,sell,24563,35.2639659621403
0.00010563,1679178204,143562.42,14905619,sell,10563,15.164498424600001
0.01,1679178304,143578,14905620,buy,1000000,1435.78
0.0022264,1679178379,143562.42,14905621,sell,222640,319.627371888
0.00198616,1679178384,143562.42,14905622,sell,198615,285.1379361072
0.00140531,1679178384,143562.4,14905623,sell,140531,201.74967634399997
0.00547152,1679178389,143562.4,14905624,sell,547152,785.5045428479999
8.878e-05,1679178435,143562.4,14905625,sell,8878,12.745469872
1.352e-05,1679178465,143490.5590352,14905626,buy,1352,1.9399923581559042
9.39e-06,1679178493,143439.81609808,14905627,sell,939,1.3468998731609712
0.0009,1679178531,143484.7979619,14905628,sell,90000,129.13631816571
0.0008,1679178531,143481.29833865,14905629,sell,80000,114.78503867092
0.0008,1679178531,143392.65287516,14905630,sell,80000,114.71412230012801
0.0008,1679178531,143389.15473561,14905631,sell,80000,114.71132378848802
0.00213986,1679178531,143382.9257948,14905632,sell,213986,306.8193875912607
0.0008,1679178595,143497.14002257,14905633,sell,80000,114.797712018056
0.0008,1679178595,143496.69460881,14905634,sell,80000,114.79735568704801
0.0008,1679178595,143496.69459026,14905635,sell,80000,114.79735567220801
0.0009,1679178595,143420.08907021,14905636,sell,90000,129.078080163189
0.00486253,1679178595,143420.0890702,14905637,sell,486253,697.3844857065196
0.0001394,1679178622,143470.53940859,14905638,buy,13940,19.999793193557448
0.00035432,1679178649,143567.75998186,14905639,buy,35432,50.86892871677263
0.0008,1679178696,143452.25725405,14905640,sell,80000,114.76180580324001
0.02991755,1679178696,143410.00646653,14905641,sell,2991755,4290.4760389627345
0.0008,1679178747,143410.00639999,14905642,sell,80000,114.728005119992
0.00515,1679178747,143394.75855809,14905643,sell,515000,738.4830065741635
0.00485,1679178747,143393.1142135,14905644,sell,485000,695.456603935475
0.00562,1679178747,143391.89143599,14905645,sell,562000,805.8624298702638
0.00521,1679178747,143391.77498098,14905646,sell,521000,747.0711476509058
0.00545,1679178747,143391.38136309,14905647,sell,545000,781.4830284288406
0.00568,1679178747,143389.7579804,14905648,sell,568000,814.453825328672
0.11808179,1679178747,143378,14905649,sell,11808179,16930.330886620002
0.0008,1679178780,143397.72740001,14905650,sell,80000,114.71818192000799
0.00275171,1679178780,143397.7274,14905651,sell,275171,394.58896046385405
0.00408299,1679178782,143397.7274,14905652,sell,408299,585.491486996926
0.0009,1679178782,143393.66182862,14905653,sell,90000,129.054295645758
0.0008,1679178782,143393.6617899,14905654,sell,80000,114.71492943192001
0.0044,1679178782,143379.96370705,14905655,sell,440000,630.87184031102
0.00171021,1679178782,143379.52117806,14905656,sell,171021,245.20909091393
0.0008,1679178807,143448.95906,14905657,sell,80000,114.759167248
0.00397,1679178807,143389.84142015,14905658,sell,396999,569.2576704379954
0.00447,1679178807,143389.41053665,14905659,sell,447000,640.9506650988254
0.00472,1679178807,143384.47517376,14905660,sell,472000,676.7747228201472
0.00477,1679178807,143383.98140456,14905661,sell,477000,683.9415912997512
0.00427,1679178807,143383.93482255,14905662,sell,427000,612.2494016922886
0.00213982,1679178807,143383.81603845,14905663,sell,213982,306.8155572353961
0.0012337,1679178830,143510.60811734,14905664,buy,123369,177.04903723436232
0.0009,1679178841,143477.11200106,14905665,sell,90000,129.12940080095402
0.0008,1679178841,143476.68483129,14905666,sell,80000,114.78134786503202
0.0009,1679178841,143476.68453151,14905667,sell,90000,129.129016078359
0.0008,1679178841,143476.68453151,14905668,sell,80000,114.781347625208
0.00401,1679178841,143423.82543489,14905669,sell,400999,575.1295399939088
0.00392,1679178841,143422.45359499,14905670,sell,392000,562.2160180923607
0.00375,1679178841,143420.3993288,14905671,sell,375000,537.826497483
0.0037,1679178841,143419.2277915,14905672,sell,370000,530.65114282855
0.0041,1679178841,143418.60796614,14905673,sell,410000,588.016292661174
0.00388,1679178841,143417.59946583,14905674,sell,388000,556.4602859274204
0.00068285,1679178841,143413.28,14905675,sell,68285,97.929758248
0.01881256,1679178841,143409.7537656,14905676,sell,1881256,2697.904597300576
0.00013946,1679178868,143433.37768448,14905677,buy,13946,20.003218851877577
0.0008,1679178873,143405.53805958,14905678,sell,80000,114.724430447664
0.00336,1679178873,143351.29820589,14905679,sell,336000,481.6603619717904
0.00336,1679178873,143350.8952716,14905680,sell,336000,481.659008112576
4.881e-05,1679178873,143350.3129966,14905681,sell,4881,6.9969287773640465
5.721e-05,1679178877,143403.83866572,14905682,sell,5721,8.20413361006584
7.1e-06,1679178882,143433.3776842,14905683,buy,710,1.01837698155782
0.00022916,1679178895,143440.80939866,14905684,sell,22916,32.870895881796926
0.0349,1679178903,143431.22973279,14905685,buy,3490000,5005.749917674371
0.00339047,1679178903,143431.22973279,14905686,buy,339047,486.2992814721325
0.0153,1679178907,143415.00757001,14905687,buy,1530000,2194.249615821153
0.0417,1679178907,143415.00757001,14905688,buy,4170000,5980.405815669417
0.0076,1679178907,143415.00757001,14905689,buy,760000,1089.954057532076
0.0139,1679178907,143415.00993331,14905690,buy,1390000,1993.468638073009
1.014e-05,1679178909,143415.01147432,14905691,buy,1014,1.4542282163496048
0.00020283,1679178921,143479.98502763,14905692,buy,20283,29.102045363154193
0.0005411,1679178950,143425.65381726,14905693,buy,54110,77.60762128051938
0.007,1679178997,143415.00757001,14905694,buy,700000,1003.90505299007
0.01439945,1679179004,143415.01502661,14905695,sell,1439945,2065.097338124919
0.00549836,1679179015,143330.00389276,14905696,buy,549836,788.0799602037958
0.00343897,1679179060,143225.80012424,14905697,buy,343897,492.5492298532576
0.007,1679179062,143176.19229291,14905698,buy,700000,1002.2333460503701
0.0067,1679179064,143209.14298511,14905699,buy,670000,959.501258000237
0.00139523,1679179069,143176.2,14905700,sell,139523,199.763729526
0.00227229,1679179069,143145.46339315,14905701,sell,227229,325.2680050136209
0.00013751,1679179073,143154.72050892,14905702,sell,13751,19.68520561718159
0.0065,1679179100,143205.70840693,14905703,buy,650000,930.837104645045
0.0059,1679179100,143205.70840714,14905704,buy,590000,844.9136796021259
0.0058,1679179100,143206.53628899,14905705,buy,580000,830.5979104761419
0.0066,1679179101,143206.54102662,14905706,buy,660000,945.1631707756919
0.008,1679179113,143163.33338085,14905707,sell,800000,1145.3066670468002
0.00712566,1679179113,143163.33338085,14905708,sell,712566,1020.1332381385876
6.98e-06,1679179133,143257.39675723,14905709,buy,698,0.9999366293654653
0.00046816,1679179185,143262.81250387,14905710,buy,46816,67.06991830181178
0.0078,1679179197,143214.8952908,14905711,sell,780000,1117.07618326824
0.02644742,1679179197,143200.52881763,14905712,sell,2644742,3787.2845298619636
3.488e-05,1679179210,143308.99523985,14905713,buy,3488,4.998617753965967
6.569e-05,1679179213,143243.45048623,14905714,buy,6569,9.409662262440449
0.00128347,1679179280,143173.59378952,14905715,sell,128347,183.75901242103527
0.0069,1679179292,143177.31179502,14905716,buy,690000,987.923451385638
0.00176297,1679179299,143106.74192045,14905717,buy,176297,252.29289280349573
0.00130255,1679179314,143100,14905718,sell,130255,186.394905
0.00151447,1679179333,143100.00000001,14905719,buy,151447,216.72065700001517
0.00262696,1679179362,143100,14905720,sell,262696,375.91797599999995
0.00856056,1679179362,143028.4359308,14905721,sell,856056,1224.4035074917695
0.0057,1679179372,143000.00005001,14905722,buy,570000,815.1000002850571
0.00708033,1679179394,143000,14905723,sell,708033,1012.48719
0.01180078,1679179399,143000,14905724,sell,1180078,1687.51154
0.0051,1679179408,142689.07017723,14905725,buy,510000,727.714257903873
0.0059,1679179408,142689.2597576,14905726,buy,590000,841.8666325698399
0.0061177,1679179409,142689.26254193,14905727,sell,611770,872.9301014527651
7.017e-05,1679179459,142500.00000001,14905728,buy,7017,9.999225000000703
0.00035428,1679179468,142500,14905729,sell,35428,50.4849
0.00112107,1679179485,142500.00000001,14905730,buy,112107,159.75247500001123
0.00131924,1679179509,142500,14905731,sell,131924,187.99169999999998
0.00032648,1679179512,142500,14905732,sell,32647,46.523399999999995
0.003,1679179512,142400,14905733,sell,300000,427.2
0.00817352,1679179512,142375.42311391,14905734,sell,817352,1163.7083683300057
0.0071,1679179523,142586.61632512,14905735,sell,710000,1012.3649759083521
0.0073,1679179523,142586.61629612,14905736,sell,730000,1040.8822989616758
0.00139137,1679179523,142569.80620733,14905737,sell,139137,198.36735126269275
0.00061821,1679179565,142837.29385735,14905738,sell,61821,88.30344343555235
0.00033385,1679179580,142997.05819681,14905739,buy,33385,47.739567879005016
9.696e-05,1679179598,143062.81937043,14905740,buy,9696,13.87137096615689
0.00016281,1679179608,142988.62575385,14905741,sell,16281,23.279978158984317
0.00069923,1679179650,143014.3401206,14905742,buy,69923,99.99991704252714
8.901e-05,1679179658,142535.00267,14905743,sell,8901,12.6870405876567
0.00071474,1679179658,142535.00266162,14905744,sell,71474,101.87546780236627
0.0002,1679179675,142762.53065189,14905745,sell,20000,28.552506130378003
7.71e-05,1679179686,142848.87872458,14905746,sell,7710,11.013648549665119
0.0002079,1679179688,142848.34549052,14905747,sell,20790,29.69817102747911
0.00081268,1679179742,142648.45545214,14905748,sell,81268,115.92754677684515
0.00146077,1679179743,142698.39508704,14905749,buy,146077,208.44953459129542
0.0075,1679179763,142655.86506805,14905750,sell,750000,1069.918988010375
0.00451358,1679179763,142633.07400304,14905751,sell,451357,643.7857901586412
0.00132744,1679179826,142774.58746586,14905752,sell,132744,189.5246983856812
0.007,1679179842,142775.19334969,14905753,sell,700000,999.42635344783
5.62e-05,1679179842,142757.18376771,14905754,sell,5620,8.022953727745302
1.014e-05,1679179869,142858.59466668,14905755,buy,1014,1.4485861499201351
0.00024864,1679179882,142833.34849973,14905756,sell,24864,35.51408377097287
1.008e-05,1679179911,142794.8503739,14905757,buy,1008,1.4393720917689121
0.00237814,1679179914,142748.38650106,14905758,sell,237814,339.47564787363086
0.0075,1679179989,142533.18737071,14905759,sell,750000,1068.9989052803248
0.0163,1679179989,142501.53646513,14905760,sell,1629999,2322.7750443816185
0.0152,1679179989,142499.0897623,14905761,sell,1520000,2165.98616438696
0.0405,1679179989,142470.68353864,14905762,sell,4050000,5770.062683314921
0.03112519,1679179989,142375.00259814,14905763,sell,3112519,4431.4490071176015
0.5775,1679179989,142277,14905764,sell,57750000,82164.9675
0.00319,1679179989,142164.4462079,14905765,sell,319000,453.504583403201
0.00355841,1679179989,142161.83999,14905766,sell,355841,505.87011303881593
0.00337,1679179989,142161.83994499,14905767,sell,337000,479.08540061461633
0.00315,1679179989,142161.6652625,14905768,sell,315000,447.809245576875
0.00333,1679179989,142161.5814149,14905769,sell,333000,473.39806611161697
0.00297,1679179989,142160.9106341,14905770,sell,297000,422.217904583277
0.00333,1679179989,142160.8477484,14905771,sell,333000,473.39562300217204
0.00351,1679179989,142160.64045849,14905772,sell,351000,498.9838480092999
0.00341,1679179989,142159.1498345,14905773,sell,341000,484.762700935645
0.0033,1679179989,142157.9829554,14905774,sell,330000,469.12134375281994
0.00326,1679179989,142157.857184,14905775,sell,326000,463.43461441984
0.00322,1679179989,142154.6593297,14905776,sell,322000,457.738003041634
0.00293,1679179989,142154.6011022,14905777,sell,293000,416.5129812294459
0.00348,1679179989,142154.5428747,14905778,sell,348000,494.69780920395607
0.03117388,1679179989,142152.63781848,14905779,sell,3117388,4431.449273036757
0.03117388,1679179989,142152.63390924,14905780,sell,3117388,4431.449151170578
0.0311257,1679179989,142152.63227577,14905781,sell,3112570,4424.600186425934
0.14597,1679179989,142152.63,14905782,sell,14596999,20750.0194011
0.15214897,1679179989,142152.63,14905783,sell,15214897,21628.3762372911
0.00351,1679179989,142143.7502343,14905784,sell,351000,498.92456332239306
0.8922,1679179989,142134,14905785,sell,89220000,126811.95479999999
0.00322,1679179989,142003.4454225,14905786,sell,322000,457.25109426045003
0.00351,1679179989,142002.6302375,14905787,sell,351000,498.429232133625
0.00293,1679179989,142001.9245202,14905788,sell,293000,416.06563884418597
1e-05,1679179989,142000,14905789,sell,1000,1.4200000000000002
0.05422542,1679179989,142000,14905790,sell,5422542,7700.00964
0.01,1679179989,142000,14905791,sell,1000000,1420.0
7.43e-05,1679179989,141800,14905792,sell,7430,10.53574
0.00014,1679179989,141737.936,14905793,sell,13999,19.843311039999996
0.02319715,1679179989,141664.47591576,14905794,sell,2319715,3286.2120974892723
0.00035465,1679179989,141518.01,14905795,sell,35465,50.189362246499996
0.00510408,1679179989,141500.09,14905796,sell,510408,722.2277793672
0.00657208,1679179989,141500.06,14905797,sell,657208,929.9497143248
0.0552,1679179989,141500.0001,14905798,sell,5520000,7810.80000552
0.00012017,1679179989,141433.11,14905799,sell,12017,16.996016828699997
0.00094766,1679179989,141400,14905800,sell,94766,133.999124
0.15436,1679179989,141240.28354,14905801,sell,15436000,21801.8501672344
0.04684933,1679179989,141239.53354,14905802,sell,4684933,6616.977515861528
0.00160376,1679179990,142533.17729421,14905803,sell,160376,228.58900841736227
0.00152967,1679179991,142533.17729421,14905804,sell,152967,218.02872531163422
0.00701887,1679180000,142472.88524803,14905805,buy,701887,999.9986600808404
0.0030278,1679180052,142440.10339351,14905806,sell,302780,431.28014505486965
0.0039,1679180057,142435.22311096,14905807,sell,390000,555.497370132744
0.00210293,1679180057,142361.61520752,14905808,sell,210292,299.37651146835
0.00207428,1679180057,142472.87999999,14905809,buy,207428,295.52864552637925
0.00010216,1679180068,142436.55913351,14905810,buy,10216,14.55131888107938
9.962e-05,1679180073,142438.0873831,14905811,sell,9962,14.189682265104423
0.00590971,1679180093,142472.87998,14905812,sell,590971,841.9734035466058
0.00518346,1679180093,142361.16959762,14905813,sell,518346,737.9234281624794
6.392e-05,1679180128,142338.76439848,14905814,buy,6392,9.098293820350841
7e-05,1679180152,142299.99999999,14905815,sell,6999,9.960999999999299
0.00115959,1679180175,142242.91000001,14905816,sell,115959,164.9434560069116
0.01137395,1679180187,142202.03,14905817,sell,1137395,1617.3987791185
0.0041,1679180187,142234.16561211,14905818,sell,410000,583.160079009651
0.05271605,1679180187,142202.03,14905819,sell,5271605,7496.3293235815
0.0071,1679180187,142169.18959264,14905820,sell,710000,1009.4012461077441
0.0074,1679180187,142159.12000001,14905821,sell,740000,1051.9774880000741
0.03999,1679180187,142159.12,14905822,sell,3999000,5684.943208799999
0.08082597,1679180187,142158.84,14905823,sell,8082597,11490.1261370748
5.742e-05,1679180236,142068.02182235,14905824,buy,5742,8.157545813039338
0.00076727,1679180246,142037.13851033,14905825,sell,76727,108.9808352648209
0.00920512,1679180249,141935.67084494,14905826,buy,920512,1306.5348824081743
0.00916998,1679180249,141935.67084493,14905827,buy,916998,1301.5472629345911
0.00712048,1679180263,141844.7,14905828,sell,712048,1010.0023494560002
0.0215,1679180270,141882.24785338,14905829,buy,2150000,3050.4683288476695
0.0134,1679180271,141882.24785338,14905830,buy,1340000,1901.222121235292
0.00811075,1679180271,141882.34212651,14905831,buy,811075,1150.7722064025909
0.00618925,1679180273,141882.34212651,14905832,buy,618925,878.145286006502
0.00101075,1679180273,141882.35985073,14905833,buy,101075,143.40759521912534
6.837e-05,1679180286,141882.35985073,14905834,buy,6837,9.700496942994409
0.00069197,1679180315,142361.16,14905835,buy,69197,98.5096518852
0.0141,1679180322,142003.09163826,14905836,buy,1410000,2002.243592099466
0.0081,1679180322,142003.09163827,14905837,buy,810000,1150.225042269987
0.0149,1679180322,142003.20336453,14905838,buy,1490000,2115.847730131497
0.0073,1679180322,142005.39581941,14905839,buy,730000,1036.6393894816931
0.0065,1679180325,141985.09782759,14905840,buy,650000,922.9031358793351
0.00033653,1679180325,142033.80140332,14905841,buy,33653,47.798635186259276
0.0066,1679180327,141974.40312972,14905842,buy,660000,937.031060656152
0.00728247,1679180328,141930.00000001,14905843,sell,728247,1033.600967100073
6.83e-06,1679180335,141930.00000002,14905844,buy,683,0.9693819000001366
0.00187207,1679180348,141910.94851403,14905845,sell,187207,265.6672293846601
0.0085,1679180352,141910.8476119,14905846,sell,850000,1206.2422047011503
0.00295301,1679180352,141883.5308611,14905847,sell,295301,418.9834854681369
0.00668999,1679180357,141957.40706966,14905848,buy,668999,949.6936337219546
0.0069,1679180363,141939.91779665,14905849,buy,690000,979.385432796885
0.0007,1679180363,141939.91779665,14905850,buy,70000,99.357942457655
0.0062,1679180363,141940.01078841,14905851,buy,620000,880.028066888142
2.4e-05,1679180364,141859.66976948,14905852,sell,2400,3.4046320744675205
0.0069,1679180366,141922.54739786,14905853,buy,690000,979.2655770452341
0.00041024,1679180370,141930.66657853,14905854,buy,41024,58.225636657176146
0.0055,1679180372,141930.66657852,14905855,buy,550000,780.61866618186
0.0010062,1679180375,141917.26984951,14905856,buy,100620,142.79715692257696
0.0073,1679180385,141872.54717223,14905857,sell,730000,1035.669594357279
0.00022531,1679180385,141872.41802,14905858,sell,22531,31.965274504086203
0.0057,1679180386,141920.71201027,14905859,buy,570000,808.9480584585391
5e-07,1679180386,141920.71321147,14905860,buy,50,0.07096035660573499
0.00052846,1679180387,141920.71201026,14905861,buy,52846,74.99941946894201
0.00530285,1679180393,141939.97080459,14905862,buy,530285,752.6863741811201
0.00702175,1679180397,142005.39,14905863,buy,702175,997.1263472325002
0.00538196,1679180400,141970.83491607,14905864,buy,538196,764.0813546848921
0.00540265,1679180402,141970.82522063,14905865,buy,540265,767.0186788782368
0.0045,1679180407,141992.41624203,14905866,buy,449999,638.965873089135
0.0052,1679180407,141992.19616577,14905867,buy,520000,738.359420062004
0.005,1679180407,141992.41623664,14905868,buy,500000,709.9620811832001
0.00040269,1679180407,142060.64882662,14905869,buy,40269,57.2064026759916
0.0051,1679180409,141992.03839395,14905870,buy,510000,724.159395809145
4.94e-06,1679180409,141992.04439736,14905871,buy,494,0.7014406993229585
0.00079542,1679180420,141977.69059925,14905872,sell,79542,112.93189465645544
0.00350255,1679180427,142069.99476775,14905873,buy,350255,497.6072601737828
0.01331,1679180438,142034.09256174,14905874,buy,1331000,1890.4737719967593
0.0121,1679180438,142034.09256174,14905875,buy,1210000,1718.6125199970538
0.012405,1679180438,142034.09256174,14905876,buy,1240500,1761.9329182283846
0.0121,1679180438,142034.09256174,14905877,buy,1210000,1718.6125199970538
0.014675,1679180438,142034.09256174,14905878,buy,1467500,2084.3503083435344
0.013465,1679180438,142034.09256174,14905879,buy,1346500,1912.489056343829
0.014675,1679180438,142034.09256174,14905880,buy,1467500,2084.3503083435344
0.013765,1679180438,142034.09256174,14905881,buy,1376500,1955.099284112351
0.012705,1679180438,142034.09256174,14905882,buy,1270500,1804.5431459969066
0.012255,1679180438,142034.09256174,14905883,buy,1225500,1740.6278043441237
0.013765,1679180438,142034.09256174,14905884,buy,1376500,1955.099284112351
0.0121,1679180438,142034.09256174,14905885,buy,1210000,1718.6125199970538
0.01301,1679180438,142034.09256174,14905886,buy,1301000,1847.8635442282373
0.01331,1679180438,142034.09256174,14905887,buy,1331000,1890.4737719967593
0.013465,1679180438,142034.09256174,14905888,buy,1346500,1912.489056343829
0.0422903,1679180438,142035,14905889,buy,4229030,6006.7027605
0.012285,1679180443,142034.09256174,14905890,buy,1228500,1744.888827120976
0.010385,1679180443,142034.09256174,14905891,buy,1038500,1475.0240512536698
0.00826,1679180443,142034.09256174,14905892,buy,826000,1173.2016045599723
0.00024041,1679180449,141956.88816183,14905893,sell,24041,34.12785548298555
0.0034,1679180474,141968.70584457,14905894,buy,340000,482.693599871538
0.01493489,1679180474,142018.44005399,14905895,buy,1493489,2121.0297801779343
0.0033,1679180530,141850.30370688,14905896,buy,330000,468.106002232704
0.0006,1679180530,141850.30465272,14905897,buy,59999,85.11018279163198
0.00025881,1679180533,141791.03152555,14905898,sell,25881,36.6969368691276
0.0039,1679180533,141837.41627081,14905899,buy,390000,553.165923456159
0.00332111,1679180537,141834.27146204,14905900,buy,332111,471.04721729529564
0.0008,1679180544,141865.68622951,14905901,buy,80000,113.492548983608
0.0009,1679180544,141946.12342698,14905902,buy,90000,127.75151108428199
0.0009,1679180544,141946.13262662,14905903,buy,90000,127.751519363958
0.00110165,1679180544,142018.73497937,14905904,buy,110165,156.45493939002296
0.00312259,1679180553,141825.47134268,14905905,sell,312259,442.8627985599391
0.0008,1679180555,141855.41364472,14905906,buy,80000,113.48433091577601
0.00010186,1679180555,141942.76554635,14905907,buy,10186,14.458290098551213
0.0009,1679180561,141887.18209352,14905908,buy,90000,127.698463884168
0.00047126,1679180561,141948.13314543,14905909,buy,47126,66.89447722611534
0.0008,1679180562,141948.05771043,14905910,buy,80000,113.558446168344
4.5e-07,1679180562,142019.05915357,14905911,buy,45,0.0639085766191065
0.0006941,1679180572,141924.5822321,14905912,buy,69410,98.50985252730061
0.0391,1679180575,141893.71260621,14905913,sell,3910000,5548.044162902811
0.036,1679180575,141893.71260098,14905914,sell,3599999,5108.17365363528
7.048e-05,1679180580,141880.86705639,14905915,buy,7048,9.999763510134368
0.0078,1679180582,141880.86705638,14905916,buy,780000,1106.6707630397639
0.02214952,1679180582,141880.86705639,14905917,buy,2214952,3142.5931024828515
0.02101,1679180582,141881.41303399,14905918,buy,2101000,2980.92848784413
0.02198,1679180582,141881.45433995,14905919,buy,2198000,3118.5543663921007
0.02343,1679180582,141881.62983275,14905920,buy,2343000,3324.2865869813327
0.02029,1679180582,141881.91513839,14905921,buy,2029000,2878.784058157933
0.011595,1679180582,141884.27197436,14905922,buy,1159500,1645.148133542704
0.01123,1679180582,141884.28429119,14905923,buy,1123000,1593.3605125900638
0.0198,1679180582,141887.2534658,14905924,buy,1980000,2809.36761862284
0.02294,1679180582,141888.7646538,14905925,buy,2294000,3254.9282611581716
0.11146548,1679180582,141891,14905926,buy,11146548,15815.948422680001
0.00047286,1679180583,141877.39863619,14905927,buy,47286,67.0881467191088
0.01681,1679180587,141873.30098654,14905928,buy,1680999,2384.8901895837375
0.01661,1679180587,141876.80840515,14905929,buy,1661000,2356.5737876095413
0.01918,1679180587,141876.80853499,14905930,buy,1918000,2721.1971877011083
0.01177,1679180587,141877.42057279,14905931,buy,1177000,1669.8972401417382
0.0064,1679180591,141852.15433968,14905932,buy,640000,907.8537877739521
0.00625041,1679180594,141891,14905933,buy,625041,886.8769253099999
6.978e-05,1679180601,141845.69546931,14905934,sell,6978,9.897992629848453
6.83e-06,1679180614,141889.44981945,14905935,buy,683,0.9691049422668435
3.523e-05,1679180614,141891,14905936,buy,3523,4.99881993
0.0064,1679180622,141801.01000001,14905937,buy,640000,907.526464000064
0.0112,1679180622,141837.61206641,14905938,buy,1120000,1588.5812551437919
0.00501192,1679180626,141801.01000001,14905939,buy,501191,710.69531803925
0.00058808,1679180628,141801.01000001,14905940,buy,58808,83.39033796080588
0.00991192,1679180628,141843.55383264,14905941,buy,991191,1405.941958104821
0.0054,1679180632,141801.01000001,14905942,buy,540000,765.725454000054
0.0039,1679180632,141801.01000001,14905943,buy,390000,553.0239390000389
0.0053,1679180641,141801.01000001,14905944,buy,530000,751.545353000053
0.004,1679180641,141801.01000001,14905945,buy,400000,567.20404000004
0.0203,1679180641,141841.83402042,14905946,buy,2029999,2879.389230614526
0.01744,1679180641,141868.79042377,14905947,buy,1744000,2474.1917049905487
0.01544,1679180641,141878.16683859,14905948,buy,1544000,2190.5988959878296
0.00802,1679180641,141887.5605782,14905949,buy,801999,1137.938235837164
0.0041,1679180646,141801.01000001,14905950,buy,410000,581.384141000041
0.0068,1679180646,141801.01000001,14905951,buy,680000,964.2468680000679
0.0082,1679180646,141801.01000001,14905952,buy,820000,1162.768282000082
0.00044422,1679180654,141801.01000001,14905953,buy,44422,62.99084466220444
0.00216657,1679180673,141801.01,14905954,sell,216657,307.22181423570004
0.00469839,1679180673,141801.01,14905955,sell,469839,666.2364473739001
0.00067809,1679180686,141738.78044015,14905956,sell,67809,96.11164962866131
0.00212765,1679180711,141732.99999999,14905957,sell,212765,301.5582174499787
0.00511462,1679180715,141733,14905958,buy,511462,724.91043646
0.04834172,1679180715,141735,14905959,buy,4834172,6851.7136842
0.00511462,1679180720,141735,14905960,buy,511462,724.9206657000001
0.0008,1679180720,141993.76483532,14905961,buy,80000,113.59501186825601
0.00232106,1679180720,142000,14905962,buy,232105,329.59051999999997
0.01663,1679180720,142025.89362319,14905963,buy,1663000,2361.8906109536497
0.01629,1679180720,142031.809193,14905964,buy,1629000,2313.6981717539697
0.09823152,1679180720,142035,14905965,buy,9823152,13952.3139432
0.0009,1679180722,141962.25266544,14905966,buy,90000,127.766027398896
0.00074887,1679180722,141962.27260897,14905967,buy,74887,106.31128708867936
0.0003522,1679180725,141961.91150566,14905968,buy,35220,49.99898523229346
0.0009,1679180727,141961.91150565,14905969,buy,90000,127.765720355085
0.0395852,1679180727,142035,14905970,buy,3958520,5622.483882
0.00076291,1679180727,142035,14905971,buy,76291,108.35992185
0.04078682,1679180765,141898,14905972,sell,4078682,5787.5681843600005
0.00012684,1679180796,141903.07185788,14905973,buy,12684,17.998985634453497
3.42e-05,1679180859,141815.87108619,14905974,buy,3420,4.850102791147697
0.00214204,1679180860,141789.41486241,14905975,buy,214204,303.7185982118767
0.0418,1679180908,141672.91846486,14905976,sell,4179999,5921.927991831148
0.0162,1679180908,141668.83208693,14905977,sell,1620000,2295.035079808266
0.0083,1679180908,141664.77544856,14905978,sell,830000,1175.8176362230479
0.01455,1679180908,141658.6028151,14905979,sell,1455000,2061.132670959705
0.01439,1679180908,141658.3489432,14905980,sell,1439000,2038.463641292648
0.01487,1679180908,141658.3163358,14905981,sell,1487000,2106.459163913346
